feature_name,coef
"timestep@2 226365_Amount_value_(1500.0, 5700.0]",-0.001064961391635434
"timestep@3 224322_value_(102.6, 167.0]",-0.0010649450206761308
"timestep@0 224279_value_(0.0886, 0.129]",-0.0010644399062172895
"timestep@1 225845_Amount_value_(249.999, 500.0]",-0.0010597839496627578
timestep@3 223983_value_Mottled,-0.0010588318933550493
"timestep@3 224032: Thigh, Left_value_1.0",-0.0010563365105517324
"timestep@2 50907_value_(121.8, 149.6]",-0.001054876910784567
timestep@0 227753_value_On admission,-0.0010545682786853292
timestep@3 225764_value_Planned,-0.0010535746451869998
timestep@3 228007_value_Grade 0,-0.001052721392712244
"timestep@1 224032: Leg, Right Upper_value_1.0",-0.001051495763553235
"timestep@2 226631_value_(425.0, 697.4]",-0.0010507262870497053
timestep@3 224017_value_Not applicable,-0.001048751219070788
timestep@0 224005_value_Positive,-0.0010475629245105713
timestep@0 227128_value_Lateral ,-0.001046596949437542
"timestep@2 227361_value_(0.0101, 0.0661]",-0.0010462120317466764
"timestep@0 51275_value_(43.3, 150.0]",-0.001045935791935463
"timestep@3 220181_value_(92.0, 700.0]",-0.0010442471541543357
"timestep@1 227791_value_(0.0891, 0.122]",-0.0010437006086927477
timestep@3 223936_value_Strong/Palpable,-0.0010433928811799855
timestep@1 51492_value_>300,-0.0010426451688008063
"timestep@2 50910_value_(6.999, 44.0]",-0.0010420173575551618
timestep@3 223953_value_Sanguinous,-0.0010419519377907833
"timestep@3 226582_value_(250.0, 400.0]",-0.0010401430180976543
timestep@3 227473_value_Back,-0.0010398983426302623
timestep@1 224677_value_No Tremor,-0.0010390699493713878
"timestep@1 225166_Rate_value_(0.025, 0.0267]",-0.0010387469036804255
timestep@2 225430_value_1.0,-0.0010386180263478257
"timestep@3 224032: Arm, Left Lower_value_1.0",-0.001037745621059024
"timestep@0 221794_Rate_value_(0.0833, 0.117]",-0.0010366466336348946
timestep@0 223783: Left Lower Quadrant_value_1.0,-0.001036314263572394
timestep@1 223998_value_Positive,-0.0010358873449369586
timestep@0 224930: Back_value_1.0,-0.0010345446236271819
timestep@0 224994: Not assessed_value_1.0,-0.0010337051652096441
timestep@0 223902_value_Intubated/trached,-0.0010331465220146674
timestep@2 225231: Ecchymotic_value_1.0,-0.0010316791431404884
"timestep@1 224032: Back, Upper_value_1.0",-0.0010298406662821243
timestep@2 224426_value_Positive,-0.0010246613681572118
"timestep@0 224931: Heel, Left_value_1.0",-0.0010245425306021785
"timestep@2 224330_value_(-0.001, 1.2]",-0.001018827280773225
timestep@3 223758_value_DNI (do not intubate),-0.0010167032040403839
timestep@0 225234: Redness_value_1.0,-0.0010126155485624079
"timestep@0 224676_value_No nausea, no vomiting",-0.001011343825224315
"timestep@2 50878_value_(3.999, 20.0]",-0.0010113236184311268
timestep@1 224935_value_1.0,-0.001009389957140898
timestep@1 224942_value_1.0,-0.001009389957140898
timestep@1 224963_value_1.0,-0.001009389957140898
"timestep@2 224295_value_(0.0604, 0.129]",-0.0010089899895404013
timestep@1 226105: Depressed_value_1.0,-0.0010084681886387498
"timestep@0 225354_value_(0.116, 31.075]",-0.0010052985261746199
"timestep@2 225151_Rate_value_(0.154, 0.176]",-0.0010034883321151822
timestep@2 224975: Intact_value_1.0,-0.0010009901821833994
timestep@2 225135: Palliative Care_value_1.0,-0.0010002795961669955
timestep@2 50942_value_NEGATIVE,-0.0009992008076064015
"timestep@0 225916_Rate_value_(1.229, 1.383]",-0.0009991956713068732
"timestep@1 226368_Amount_value_(904.2, 2050.0]",-0.000999188741048318
timestep@3 224912_value_None,-0.0009968729364693916
"timestep@1 225830_Rate_value_(0.000832639460020336, 0.016501649999999996]",-0.0009937631544476968
timestep@1 227240_value_Systolic,-0.00099242930169654
timestep@1 51074_value_NEG,-0.0009897159238479874
timestep@2 223986_value_Bronchial,-0.0009886307487755866
timestep@0 224032: Torso_value_1.0,-0.0009884396599277537
"timestep@2 226361_Amount_value_(2500.0, 4000.0]",-0.0009879141900266174
"timestep@1 224931: Knee, Left_value_1.0",-0.000987079540372223
timestep@2 224031: Periorbital_value_1.0,-0.0009869201380020602
timestep@1 224671_value_Normal ,-0.0009852945836559574
timestep@1 224188: Old blood_value_1.0,-0.0009843026594269152
timestep@0 224024_value_1.0,-0.0009831297489228134
timestep@0 224677_value_No Tremor,-0.0009820994569226696
timestep@2 224040: Healed_value_1.0,-0.000981816722681225
timestep@0 225357_value_Sharp,-0.000980553909212273
timestep@2 224119: Redness_value_1.0,-0.0009794512569117765
"timestep@0 225833_Rate_value_(0.208, 0.33]",-0.0009792649766604093
timestep@3 223961_value_Attached-Pacer,-0.0009748251001312601
"timestep@0 50823_value_(67.4, 85.0]",-0.000972217853486831
timestep@0 224947_value_Abrasion,-0.0009710534781515105
timestep@2 226814_value_No,-0.0009688322166064724
timestep@0 223784: Incisional_value_1.0,-0.0009667160699448111
timestep@3 50942_value_NEGATIVE,-0.0009665758018225792
"timestep@1 224895_value_(0.2, 0.5]",-0.0009634573008538503
timestep@1 224934_value_1.0,-0.0009610017815470279
timestep@2 225835_value_1.0,-0.0009601427069863284
timestep@0 224119: Oozing_value_1.0,-0.0009597109194442823
"timestep@2 51279_value_(4.18, 6.87]",-0.0009594573317343166
"timestep@1 226599_value_(-0.001, 20.0]",-0.0009593402058895801
timestep@0 224937: Aloe Vesta Anti-Fungal Ointment_value_1.0,-0.0009592615296039597
timestep@0 224945_value_Skin tear,-0.0009588965723131162
"timestep@3 225321_value_(0.0462, 0.0961]",-0.000953009362357632
"timestep@1 224916_value_(5.0, 30.0]",-0.0009520836525895039
timestep@0 224113_value_Right Leg,-0.0009505538498921552
"timestep@3 226846_value_(64.08, 71.0]",-0.0009498519316492678
"timestep@2 51277_value_(15.3, 17.0]",-0.0009497208438346746
"timestep@0 50861_value_(15.0, 23.0]",-0.0009494880573016975
"timestep@1 221385_Amount_value_(0.5, 1.0]",-0.0009467241417477274
timestep@0 223810_value_Palms Moist..,-0.0009412898896602322
"timestep@0 228097_value_(-0.001, 1.0]",-0.0009406447643318176
timestep@1 224024: Family Conference_value_1.0,-0.000939450469833557
"timestep@2 224751_value_(50.0, 60.0]",-0.0009390379746884716
timestep@2 51501_value_0-2,-0.0009369635134489222
"timestep@2 220059_value_(14.999, 32.2]",-0.0009366448149711765
"timestep@1 221668_Amount_value_(1.0, 2.0]",-0.0009359175399403881
"timestep@3 224298_value_(-0.428, 0.0311]",-0.0009324617742194466
timestep@0 223811_value_Moderate Anxiety...,-0.0009323113204079012
timestep@2 228397_value_Consistently,-0.0009293299992730035
timestep@1 51287_value_1+,-0.0009289351368979645
"timestep@1 224951_value_(1.0, 1.5]",-0.00092607177390825
"timestep@3 224032: Toes, Left_value_1.0",-0.0009250567229511665
"timestep@3 50862_value_(1.199, 2.6]",-0.0009249798637955077
timestep@0 227950: Both legs_value_1.0,-0.0009227662947614837
"timestep@3 226375_Amount_value_(1976.0, 3560.0]",-0.0009219475532220532
"timestep@1 51254_value_(2.2, 3.4]",-0.0009217053175634322
timestep@1 225823_InputRoute: Continuous IV_value_1.0,-0.0009206038171925497
timestep@0 224959: Yellow_value_1.0,-0.0009206012704228899
"timestep@0 224918_value_(2.08, 3.0]",-0.0009206012704228899
timestep@1 225948_value_1.0,-0.0009186227726485794
timestep@0 225948_value_1.0,-0.0009186227726485794
timestep@3 225948_value_1.0,-0.0009186227726485794
timestep@2 225948_value_1.0,-0.0009186227726485794
timestep@3 225137: Contact Lenses_value_1.0,-0.0009165961105735081
timestep@0 224023: None_value_1.0,-0.0009162174272458813
"timestep@1 51244_value_(8.0, 11.7]",-0.0009155546355242065
timestep@0 224777_value_Negative,-0.0009139278259316551
"timestep@2 226582_value_(400.0, 3150.0]",-0.0009133032316697385
timestep@1 223976_value_Normal,-0.0009131785298346065
timestep@2 223970_value_Angioseal,-0.0009122372299804757
"timestep@3 224295_value_(0.0604, 0.129]",-0.0009114207405345277
"timestep@3 226375_Amount_value_(74.999, 720.0]",-0.0009113027090840316
timestep@0 224073_value_1.0,-0.000910967495000593
timestep@0 226544_value_Russian,-0.0009088900995494311
"timestep@3 222051_Rate_value_(0.105, 0.198]",-0.0009088437636450375
timestep@3 223983_value_Pale,-0.000908700477162847
"timestep@2 224931: Hand, Left_value_1.0",-0.0009081985759546212
"timestep@3 50813_value_(1.1, 1.6]",-0.0009048985836004773
timestep@2 225770_value_Not assessed,-0.0009044595822922418
"timestep@3 228301_value_Yes (3 or more errors, then Continue)",-0.0009037830196783374
"timestep@1 227361_value_(0.0999, 10.831]",-0.0008993475729336355
timestep@1 227963_value_Done,-0.0008986507659952177
timestep@2 227761_value_Not applicable,-0.0008986243550724972
"timestep@2 227792_value_(0.0563, 0.0838]",-0.0008985922193972298
timestep@3 224003: Rebound Tenderness_value_1.0,-0.0008978251906484279
"timestep@1 224032: Hip, Left_value_1.0",-0.0008973968916677919
"timestep@2 224292_value_(-0.578, 0.0235]",-0.0008957997006611491
"timestep@2 224298_value_(-0.428, 0.0311]",-0.0008957997006611491
"timestep@2 50904_value_(36.0, 41.0]",-0.000895008311226633
timestep@2 224937: Wet to Dry_value_1.0,-0.0008930299541115356
timestep@1 225798_InputRoute: Non Iv Meds_value_1.0,-0.0008925938210265809
timestep@1 225135: Skin Care_value_1.0,-0.0008885762681002258
timestep@0 225230_value_Clotted Off,-0.0008876659675635662
"timestep@1 228096_value_-3 Moderate sedation, movement or eye opening; No eye contact",-0.0008866913265323283
"timestep@3 224032: Thigh, Right_value_1.0",-0.000885363659592881
"timestep@3 225322_value_(-548.8539999999999, -13.854]",-0.0008851418697028849
"timestep@3 224332_value_(0.2, 2.0]",-0.0008818008644467376
"timestep@0 224931: Knee, Left_value_1.0",-0.0008807653452477008
timestep@0 223973_value_Dry Sterile Dressing,-0.000876245395032168
timestep@2 223976_value_Mottled,-0.0008717644042005249
timestep@2 223982_value_Mottled,-0.0008717644042005249
"timestep@3 226627_value_(725.0, 2080.0]",-0.0008697381831764481
timestep@3 224006_value_Brown,-0.0008670947403600005
timestep@2 224087_value_First Step Select,-0.0008655945066449141
"timestep@2 50801_value_(509.8, 561.2]",-0.0008651453159636783
"timestep@3 50903_value_(3.2, 3.92]",-0.0008629248037245468
timestep@2 223941_value_Easily Palpable,-0.0008622190139034861
"timestep@2 50953_value_(30.999, 161.4]",-0.000856990277309573
"timestep@3 224187_value_(0.0346, 0.101]",-0.0008538328120862926
"timestep@3 224183_value_(0.0152, 0.0753]",-0.0008538328120862926
timestep@1 227684: Provided comfort with lines and tubes_value_1.0,-0.000853716443811621
"timestep@0 228096_value_-3 Moderate sedation, movement or eye opening; No eye contact",-0.0008470258359058004
timestep@2 224862_value_6 mm ,-0.0008460795657021795
"timestep@1 51251_value_(-0.001, 2.0]",-0.0008442781741226543
"timestep@1 50908_value_(7.66, 11.1]",-0.0008441831607580367
"timestep@1 226631_value_(-0.001, 236.0]",-0.0008441071189496176
"timestep@2 224751_value_(29.999, 50.0]",-0.0008434942725094118
timestep@2 224023: Social Services_value_1.0,-0.0008432412288817846
"timestep@2 224663_value_(1.0, 2.0]",-0.0008404650073072926
"timestep@2 226846_value_(-0.001, 56.0]",-0.0008403363105411946
"timestep@1 225833_Rate_value_(0.33, 8.333]",-0.0008338210914567431
timestep@3 225059: Hepatitis_value_1.0,-0.0008324192394876683
"timestep@3 225356_value_(0.0648, 0.132]",-0.0008290639337632846
"timestep@3 225351_value_(0.0661, 0.132]",-0.0008290639337632846
timestep@3 223792: PCA_value_1.0,-0.0008286461077878937
timestep@0 224110_value_Discontinued,-0.000827197536548301
timestep@3 224188: Oozing_value_1.0,-0.000824547775746491
timestep@0 223947_value_Not Applicable,-0.0008234861017640509
"timestep@3 224951_value_(0.009000000000000001, 1.0]",-0.0008206532765124777
timestep@2 223811_value_Moderate Anxiety,-0.0008204494875893317
"timestep@3 220949_Amount_value_(200.0, 800.0]",-0.0008191628063123203
timestep@0 226543_value_Seventh Day Adventist,-0.0008191296190792229
timestep@2 50919_value_HOLD,-0.0008187314396974819
timestep@2 220048: 3rd AV (Complete Heart Block) _value_1.0,-0.0008180225053387483
timestep@1 227678: 4 Side rails_value_1.0,-0.0008171650205610254
"timestep@1 224296_value_(0.128, 0.785]",-0.0008141424136587947
"timestep@2 226375_Amount_value_(720.0, 1240.0]",-0.0008134595629925203
timestep@3 224759_value_Impaired,-0.0008119546884448193
timestep@2 224042_value_Wet to Dry,-0.0008118641380147304
timestep@0 223946_value_Doppler,-0.0008107189337718364
timestep@0 228416_value_Intact,-0.0008101200034863772
timestep@0 228415_value_Intact,-0.0008101200034863772
"timestep@3 224161_value_(35.0, 410.0]",-0.0008098942008124203
timestep@3 224785_value_Jejunostomy,-0.0008086395930570161
"timestep@2 225159_Rate_value_(1.263, 1.667]",-0.0008054156457371153
timestep@1 225855_value_1.0,-0.0008052093618254628
"timestep@3 225765_value_(0.0466, 0.0756]",-0.0008043367979998023
"timestep@0 50883_value_(4.5, 35.6]",-0.0008008579501657874
timestep@1 225231: Erythematous_value_1.0,-0.0008000627686498607
timestep@3 51516_value_>50,-0.000796929558183345
timestep@2 225230_value_Routine Change,-0.000796093283682566
timestep@3 51267_value_NORMAL,-0.0007958790778369052
timestep@2 226544_value_Russian,-0.0007955362197618414
timestep@0 224771_value_Warm,-0.0007949267582364734
timestep@2 224031: Left Leg_value_1.0,-0.0007934033937645365
"timestep@1 227802_value_(-0.001, 1.0]",-0.0007920750311886807
"timestep@1 51265_value_(129.0, 181.0]",-0.0007918172821771466
"timestep@1 224930: Elbow, Left_value_1.0",-0.0007906540651000177
"timestep@1 225159_Rate_value_(1.667, 2.083]",-0.0007872851200956669
"timestep@2 220061_value_(29.0, 36.0]",-0.0007871801371692813
timestep@0 223898_value_Disoriented,-0.0007848670509758147
"timestep@3 225756_value_(-0.71, 0.0155]",-0.0007837248335656938
timestep@0 225059: HEMO or PD_value_1.0,-0.0007831233704799764
"timestep@1 228411_value_Lifts against gravity, no resistance",-0.0007805494829688984
timestep@3 224409_value_Moderate,-0.0007801374094371446
timestep@3 224965_value_Deep tissue injury,-0.000779394811105839
timestep@3 224942_value_1.0,-0.0007787957856981357
timestep@0 224829: Cuffed_value_1.0,-0.0007777383739576206
timestep@0 225099: Intact_value_1.0,-0.0007765745332241925
timestep@1 221393_value_1.0,-0.000775269060510327
timestep@3 224879_value_Packed,-0.0007727466024125548
"timestep@3 225153_Rate_value_(1.173, 2.0]",-0.0007702132859020373
timestep@1 225430_value_1.0,-0.0007700090826258429
"timestep@0 220060_value_(6.999, 15.0]",-0.0007684411574744206
"timestep@0 220061_value_(29.0, 36.0]",-0.000764382661673591
"timestep@0 224652_value_(87.0, 100.0]",-0.0007632910386003399
"timestep@3 221794_Rate_value_(0.167, 0.25]",-0.0007599828656964666
"timestep@2 224295_value_(-1.9829999999999999, 0.0113]",-0.000758438272687754
timestep@1 224028_value_Bronze,-0.0007572168121486923
timestep@0 224089: Ace wraps _value_1.0,-0.0007565398402087826
"timestep@2 220995_Rate_value_(0.25, 0.375]",-0.0007560686612948526
"timestep@2 225154_Amount_value_(0.4999999, 2.0]",-0.000754404573671388
"timestep@0 224292_value_(-1.7899999999999998, -0.578]",-0.0007538273165245979
timestep@2 224946_value_Skin tear,-0.0007531379129296954
"timestep@1 228096_value_+2 Frequent nonpurposeful movement, fights ventilator",-0.000752092039058358
"timestep@0 228409_value_Movement, but not against gravity",-0.0007512626315561931
"timestep@1 227681: Quiet, calm space_value_1.0",-0.0007497480635233707
timestep@0 228096_value_+3 Pulls or removes tube(s) or catheter(s); aggressive,-0.0007447805997906549
timestep@2 227782_value_Changed,-0.0007442528379209747
"timestep@0 225830_Rate_value_(0.016501649999999996, 0.01650165]",-0.0007416547357670996
timestep@2 227473_value_Back,-0.0007399604161557724
timestep@1 227752_value_Post line placement,-0.0007385504539930651
"timestep@3 50903_value_(5.0, 10.6]",-0.0007382623742669883
"timestep@0 224184_value_(-731.861, -9.991]",-0.0007378039683369929
timestep@2 51463_value_RARE,-0.000735661896492912
timestep@0 224025_value_Clergy Declined,-0.0007351673941288271
timestep@0 228399_value_No,-0.0007333390795819563
timestep@2 223968_value_Oozing,-0.0007320499683001086
timestep@1 223898_value_Oriented x1,-0.0007297404290158098
timestep@0 50800_value_CENTRAL VENOUS,-0.000729470098244147
"timestep@3 50971_value_(3.9, 4.2]",-0.0007273783710399961
timestep@2 51151_value_1+,-0.000714950150639017
timestep@1 51463_value_RARE,-0.0007109522324141494
"timestep@1 221824_Amount_value_(0.399, 1.0]",-0.0007104318290268988
timestep@2 223976_value_Flushed,-0.0007082785430554224
"timestep@1 224296_value_(-0.704, 0.0186]",-0.0007077100647916706
timestep@2 227663_value_On,-0.0007020089919207126
timestep@1 224093_value_Prone,-0.0006999507992393674
"timestep@2 51265_value_(299.0, 1262.0]",-0.0006973201887103755
"timestep@2 50902_value_(109.0, 154.0]",-0.0006973201887103755
timestep@0 224281: Redness_value_1.0,-0.0006958973741738472
timestep@2 227472_value_Arm - Upper Left,-0.0006954621611960075
timestep@1 225947_value_1.0,-0.0006940576516580093
timestep@2 225947_value_1.0,-0.0006940576516580093
timestep@3 225947_value_1.0,-0.0006940576516580093
timestep@0 225947_value_1.0,-0.0006940576516580093
timestep@3 224944_value_Abrasion,-0.0006921967729429361
timestep@3 227088_value_Procedure room/Clinic,-0.0006916867384973912
timestep@0 220862_value_1.0,-0.0006894853560934353
timestep@1 227343_value_Cane,-0.0006883800177258448
timestep@2 228402: Headache_value_1.0,-0.0006882575537103108
timestep@3 224980_value_No,-0.0006868011687313508
timestep@2 225131_value_1.0,-0.0006845572630319435
timestep@1 223917_value_Lifts and Holds,-0.0006838902597561893
timestep@0 224409_value_Severe to Worse,-0.0006812274312345768
"timestep@0 225153_Rate_value_(2.0, 4.001]",-0.0006803727796334602
timestep@0 223934: Not Applicable_value_1.0,-0.0006754662413900288
"timestep@3 50911_value_(0.999, 3.0]",-0.0006724297861524252
timestep@3 225135: Palliative Care_value_1.0,-0.0006722297107095596
"timestep@0 222042_Rate_value_(0.0133, 0.0533]",-0.0006719714795700223
timestep@0 224733_value_5mm,-0.000670636377872066
timestep@0 224038: Mepilex Foam Dressing_value_1.0,-0.0006703102197859388
timestep@0 227472_value_Leg - Upper Right,-0.0006671442704105758
"timestep@1 51144_value_(11.0, 53.0]",-0.0006625205055458543
timestep@1 226368_value_1.0,-0.0006614351972847034
"timestep@1 51279_value_(3.31, 3.71]",-0.0006613780762263214
timestep@3 227588: X-ray_value_1.0,-0.0006599036884629113
timestep@0 224012: Ileostomy_value_1.0,-0.0006573111315061754
RELIGION_value:UNITARIAN-UNIVERSALIST,-0.0006561997748172491
"timestep@0 227361_value_(-0.967, 0.0101]",-0.0006557778110245286
"timestep@1 225356_value_(0.0289, 0.0648]",-0.0006509937725795209
"timestep@2 225354_value_(-0.679, 0.0252]",-0.0006509937725795209
"timestep@2 225356_value_(-0.58, 0.0289]",-0.0006509937725795209
timestep@1 224291_value_Positional,-0.0006506894587369644
"timestep@3 50867_value_(64.0, 107.0]",-0.0006504889535728212
"timestep@3 224878_value_(-0.88, -0.646]",-0.0006495010219158408
timestep@1 227755_value_Post line placement,-0.0006484792968911634
"timestep@1 224926_value_(-0.001, 1.0]",-0.0006483349146770331
"timestep@0 225832_Rate_value_(0.00166, 0.00207]",-0.0006452727632686141
"timestep@0 225830_Rate_value_(0.01650165, 0.020661157]",-0.0006452727632686141
timestep@2 225355: WNL_value_1.0,-0.0006449999352221055
timestep@2 225355_value_1.0,-0.0006449999352221055
timestep@2 224889_value_Foam Cleanser,-0.0006412829041259777
"timestep@3 224282_value_(0.0526, 0.0878]",-0.0006408317485838062
"timestep@3 224261_value_(0.051, 0.0858]",-0.0006408317485838062
"timestep@3 224280_value_(0.025, 0.0778]",-0.0006408317485838062
"timestep@0 224322_value_(75.0, 84.0]",-0.0006402761616707893
timestep@3 227955: Refused_value_1.0,-0.0006384946600165695
timestep@1 224001: Tube Feeding_value_1.0,-0.0006369278623395376
timestep@1 225004_value_1.0,-0.0006351147700416769
timestep@0 227964: Threat to assault_value_1.0,-0.0006329325323566837
timestep@3 224089: Elastic stockings_value_1.0,-0.0006314482785356529
timestep@2 225135: Interpreter_value_1.0,-0.0006299916314721609
timestep@1 227473_value_Leg - Left,-0.0006296149666343932
timestep@0 224031: Facial_value_1.0,-0.0006285486216536719
"timestep@0 226599_value_(80.0, 720.0]",-0.0006268137013068754
timestep@3 228300_value_No (Stop - Not delirious),-0.0006255009061004445
"timestep@1 226582_value_(100.0, 200.0]",-0.000625226525050761
timestep@3 226480_value_None,-0.0006242188888781929
"timestep@1 227791_value_(0.00901, 0.057]",-0.0006240877238060666
timestep@1 227473_value_Abdominal,-0.0006228664012435731
"timestep@2 224032: Shoulder, Left_value_1.0",-0.0006217546205945472
"timestep@3 50862_value_(3.8, 5.4]",-0.0006216579302252379
"timestep@1 224032: Groin, Left_value_1.0",-0.0006215958936218731
timestep@1 223947_value_Absent,-0.0006163469154009967
"timestep@3 224952_value_(1.5, 2.5]",-0.0006150895405423226
"timestep@2 225170_Rate_value_(5.5, 26.267]",-0.0006130472567052174
timestep@0 225444_value_1.0,-0.0006127755058351952
timestep@0 227124_value_Temporary (Quinton),-0.0006113766746723278
timestep@3 223979_value_Cyanotic,-0.000609407721287003
"timestep@0 51222_value_(2.299, 8.7]",-0.0006073704922501425
timestep@0 224082: Left Side_value_1.0,-0.0006066257394427703
"timestep@3 50964_value_(217.999, 276.0]",-0.0006059004008002902
"timestep@3 224186_value_(0.00572, 0.0461]",-0.0006043284338944837
timestep@1 227780_value_Changed,-0.0006043053647199969
timestep@1 223820_value_Severe,-0.0005977303253939888
"timestep@3 226633_value_(-689.001, 200.0]",-0.0005962583223037851
"timestep@2 225757_value_(-0.724, 0.0163]",-0.0005962180496807747
timestep@1 224946_value_Skin tear,-0.0005956431347372053
timestep@2 227753_value_Not applicable,-0.0005930309289917254
timestep@2 223923_value_None,-0.0005911083081794128
"timestep@1 224292_value_(0.133, 31.071]",-0.0005907697726789536
timestep@2 224998_value_Not applicable ,-0.0005903012742026143
timestep@0 223988: Insp Wheeze_value_1.0,-0.0005849200351984511
"timestep@0 226575_value_(300.0, 700.0]",-0.0005822483271580185
timestep@2 227588_value_1.0,-0.0005785849378038768
"timestep@3 224032: Extremities, Lower_value_1.0",-0.0005767460817941176
timestep@2 223753_value_Very Sedated,-0.0005761576439592802
"timestep@0 224930: Hip, Left_value_1.0",-0.0005735386120773057
timestep@1 227523_value_1.0,-0.000572749749993668
timestep@2 224086_value_Good,-0.00057247694766159
"timestep@3 224292_value_(0.0563, 0.133]",-0.000572154880649736
"timestep@3 224298_value_(0.0597, 0.131]",-0.000572154880649736
"timestep@2 224930: Leg, Left Lower_value_1.0",-0.0005693379288737131
timestep@0 223783_value_1.0,-0.0005678970360197764
"timestep@2 50952_value_(48.2, 78.0]",-0.0005654900990973491
timestep@2 51260_value_OCCASIONAL,-0.0005646414029819081
"timestep@2 225753_value_(0.0242, 0.0821]",-0.0005636057782390092
timestep@3 224028_value_Bronze,-0.0005614221939851205
"timestep@1 226628_value_(53.2, 108.0]",-0.0005609317109933383
"timestep@2 224032: Extremities, Upper_value_1.0",-0.0005603542558890165
timestep@0 224003: Non-Distended_value_1.0,-0.0005593473030088334
"timestep@3 226375_Amount_value_(3560.0, 8800.0]",-0.0005554754062653154
timestep@3 223948_value_Doppler,-0.0005539831763076002
timestep@0 224668_value_No visible sweat,-0.0005508906280270634
"timestep@1 225313_value_(-0.001, 1.0]",-0.0005491006158140905
"timestep@2 225322_value_(-0.613, 0.0654]",-0.0005490777442210833
"timestep@2 226628_value_(108.0, 195.2]",-0.0005479693911712635
"timestep@3 225280_value_(-0.001, 1.0]",-0.0005461178741862034
"timestep@3 50803_value_(25.0, 37.0]",-0.0005456783105412777
"timestep@2 224032: Groin, Left_value_1.0",-0.0005441715550911595
timestep@3 224986_value_No,-0.0005427064711651041
"timestep@3 SysBP_mean_(114.0, 127.0]",-0.0005401170023584907
timestep@2 223988: Bronchial_value_1.0,-0.0005363526906328577
timestep@3 227753_value_On admission,-0.0005363118659097965
timestep@2 226105: Uncooperative_value_1.0,-0.0005352637653168508
"timestep@1 225974_Amount_value_(0.999, 5.0]",-0.0005286342553657248
ETHNICITY_value:MIDDLE EASTERN,-0.0005266047503118043
timestep@0 70051_value_1.0,-0.0005261976403830857
"timestep@1 220072_value_(20.0, 24.0]",-0.000522821814008279
"timestep@3 50826_value_(573.8, 620.0]",-0.0005222006122862844
timestep@2 223783: Jaw_value_1.0,-0.0005203322731355079
timestep@2 224119: Infiltrated_value_1.0,-0.0005183975409724183
timestep@1 228407_value_No response,-0.0005183346863920918
timestep@3 225339: WNL_value_1.0,-0.0005169172386040657
timestep@1 227964_value_1.0,-0.0005159910852062817
timestep@0 51075_value_NEG,-0.0005154306829127096
timestep@0 223821_value_Disoriented for place and/or person,-0.0005110259824044013
"timestep@0 227357_value_(-0.001, 1.0]",-0.0005106552341771161
"timestep@3 224279_value_(0.0596, 0.0886]",-0.0005103509141203284
timestep@3 223782: Throbbing_value_1.0,-0.0005095730616458714
timestep@2 225131: Other_value_1.0,-0.0005079982277447832
"timestep@3 223262_Amount_value_(6.0, 8.0]",-0.0005078298358160721
"timestep@0 225322_value_(-1.983, -0.613]",-0.0005067619497383335
"timestep@3 226365_Amount_value_(49.999, 500.0]",-0.0005051858618066875
timestep@2 224937: Aloe Vesta Anti-Fungal Ointment_value_1.0,-0.000504863152482684
timestep@0 227949_value_Done,-0.0005046777560828058
timestep@3 225135: Swallowing_value_1.0,-0.0005042877703102173
timestep@3 225973_value_1.0,-0.000502551297229873
timestep@1 227290_value_CVVHDF,-0.0005024950300857156
timestep@0 224000_value_Patent,-0.0005009610996404085
"timestep@0 227523_Rate_value_(0.4166666599999999, 0.8333333099999999]",-0.0005005914882722517
timestep@3 226543_value_Seventh Day Adventist,-0.0004991650872457511
timestep@1 223795_value_FLACC,-0.0004990290362196403
timestep@0 226168: O-CAT Kit (Mild alteration)_value_1.0,-0.0004972002679899491
timestep@2 224786_value_Gravity,-0.0004960948508946927
"timestep@1 227791_value_(0.122, 0.437]",-0.0004932308710646078
timestep@2 224073: Echocardiogram_value_1.0,-0.0004925376580377378
"timestep@0 228345_value_Delayed, weak swallow; OR NPO, moderate aspiration.",-0.0004919408287001289
timestep@2 224789_value_Clamped,-0.0004918780416756869
timestep@0 224105: None_value_1.0,-0.0004912726854495767
"timestep@2 223260_Amount_value_(14.0, 20.0]",-0.0004874642055000493
timestep@0 223783: Left Upper Quadrant_value_1.0,-0.0004874185906222186
"timestep@2 226628_value_(195.2, 326.0]",-0.0004834908567460274
"timestep@3 227790_value_(0.0851, 0.124]",-0.00048329885032933256
"timestep@0 225766_value_(-1.0659999999999998, -0.646]",-0.00048161290960602843
"timestep@1 224032: Ankle, Lateral-L_value_1.0",-0.0004809805990082756
timestep@3 227089_value_Home,-0.00048058057285955307
timestep@2 224032: Head_value_1.0,-0.0004767224459562149
"timestep@2 228096_value_-2 Light sedation, briefly awakens to voice (eye opening/contact) < 10 sec",-0.0004762370521697039
timestep@3 51252_value_1+,-0.00047612265554528515
"timestep@2 226599_value_(-0.001, 20.0]",-0.0004750629168685806
timestep@1 224017_value_Coude Catheter,-0.0004721136084473697
timestep@2 224106: Fan_value_1.0,-0.0004656504526446746
timestep@3 51092_value_NEG,-0.0004620996008331638
"timestep@0 50908_value_(11.1, 27.0]",-0.0004619425138411779
timestep@3 227969: Items within reach_value_1.0,-0.0004573159521578464
"timestep@0 225944_Rate_value_(1.667, 6.667]",-0.0004537571788492305
timestep@2 226105: Anxious_value_1.0,-0.00045352311580767064
timestep@2 223996_value_None,-0.000452544192640667
