feature_name,coef
timestep@0 223916: Sternal Rub_value_1.0,-0.0006995381725045813
timestep@0 50942_value_NEGATIVE,-0.0006995124106185115
timestep@0 224670_value_No lacrimation,-0.0006967541279633241
"timestep@0 224673_value_No abdominal complaints, normal bowel sounds",-0.0006967541279633241
"timestep@0 222011_Rate_value_(3.333333399999999, 33.33333499999999]",-0.0006967273151174424
"timestep@2 228236_value_(-0.001, 1.0]",-0.000695129443743937
"timestep@0 51283_value_(0.099, 1.1]",-0.0006940618046969625
timestep@1 227728: WNL_value_1.0,-0.0006934682553270722
timestep@1 224026_value_Impaired,-0.0006928962776038513
"timestep@2 226367_Amount_value_(1972.8, 12933.0]",-0.0006921253435717107
"timestep@2 228096_value_-4 Deep sedation, no response to voice, but movement or eye opening to physical stimulation",-0.0006917529758511594
"timestep@2 225378_value_(-31.097, -1.133]",-0.0006917053799011619
timestep@0 225875_value_1.0,-0.000691274258952986
timestep@1 224188: Bleeding_value_1.0,-0.0006910752991637251
timestep@1 224009_value_Yellow,-0.0006903273483242273
"timestep@1 226571_value_(200.0, 2000.0]",-0.0006891950020968406
"timestep@2 51237_value_(1.3, 1.6]",-0.0006891413853118379
timestep@1 223989_value_Exp Wheeze,-0.0006884687033809312
timestep@0 224930: Chest Tube #1_value_1.0,-0.0006880380878124188
timestep@2 227948: Soft limb_value_1.0,-0.00068801754688142
timestep@2 224438_value_Mediastinal,-0.0006878562437999917
timestep@3 224080_value_Trendelenberg,-0.0006875442038622256
timestep@2 227550_value_1.0,-0.0006872673541871799
timestep@0 223810_value_Palms Moist...,-0.0006854505888734866
timestep@1 223753_value_Very Agitated,-0.0006837703219092262
timestep@1 227755_value_Post line placement,-0.0006837372846152234
timestep@0 224016_value_Pink,-0.0006824227660058489
"timestep@1 226579_value_(150.0, 240.0]",-0.0006817207092724119
timestep@0 228404_value_Abnormal extension,-0.0006817192352049957
timestep@2 225813_value_Moderate to Severe.,-0.0006813940414794946
timestep@0 223811_value_Mildly Anxious..,-0.000681137913963363
"timestep@0 226367_Amount_value_(533.4, 610.2]",-0.0006770158280950898
timestep@3 224998_value_Normal saline,-0.000675848176697379
"timestep@0 50825_value_(36.1, 36.7]",-0.0006736431687854729
timestep@2 227678: None_value_1.0,-0.0006734404948067356
"timestep@1 50971_value_(3.9, 4.2]",-0.0006731802526713987
timestep@1 225770_value_Sharp,-0.0006717176254276749
"timestep@0 226599_value_(20.0, 40.0]",-0.000671216484810255
timestep@0 225013_value_Not assessed,-0.000670180647155948
timestep@1 227473_value_Thoracotomy - Right,-0.0006692891862048088
timestep@1 223820_value_Moderate/Severe,-0.0006691579099833455
"timestep@3 RR_value_(17.0, 20.0]",-0.0006687073377413132
timestep@1 224959: Black_value_1.0,-0.0006678770108257878
timestep@2 225231: Oozing_value_1.0,-0.0006646186043386082
timestep@2 224084_value_Bedrest,-0.0006645928938677247
"timestep@3 227791_value_(0.0843, 0.116]",-0.0006631839742566555
timestep@3 227241_value_Diastolic,-0.0006631280899381344
"timestep@2 223805_value_Mild Nausea, No Vomiting..",-0.0006614537320194981
timestep@1 226480_value_Frequent,-0.0006609369865435557
LANGUAGE_value:VIET,-0.0006599454399341904
"timestep@2 50908_value_(4.28, 7.2]",-0.0006563136200550315
"timestep@2 51491_value_(6.5, 9.0]",-0.0006550951426025785
timestep@0 224959: Red/Purple_value_1.0,-0.000653281331345981
"timestep@3 225159_Rate_value_(1.25, 1.253]",-0.0006519010090859552
timestep@1 224259_value_Sanguineous,-0.0006508753344158628
"timestep@1 224675_value_No muscle aching reported, arm and neck muscle soft at rest",-0.0006498303824478167
timestep@0 227694_value_1.0,-0.0006491439872400511
"timestep@0 224295_value_(0.0354, 0.069]",-0.0006483094381542582
timestep@1 224017_value_22 French,-0.0006478906975368306
"timestep@0 225142_value_(-0.001, 1.0]",-0.0006457321435678636
timestep@2 227473_value_Femoral - Right,-0.0006455949478073102
timestep@0 223943_value_1.0,-0.0006445644550906336
timestep@0 225233_value_Routine Change,-0.0006441971010460317
"timestep@2 224032: Hip, Left_value_1.0",-0.000643618211199965
"timestep@1 225757_value_(-0.732, 0.0168]",-0.0006422901149840502
timestep@1 228234_value_Apneic or on mechanical ventilator,-0.0006409771226993527
"timestep@0 226329_value_(35.7, 36.2]",-0.0006391832659229995
"timestep@3 224282_value_(0.0398, 0.0878]",-0.0006390728455394005
"timestep@3 224280_value_(0.0111, 0.0741]",-0.0006390728455394005
"timestep@3 224261_value_(0.0381, 0.0856]",-0.0006390728455394005
timestep@3 224040: Healed_value_1.0,-0.0006379102030840793
"timestep@3 225353_value_(0.042, 0.0814]",-0.0006376350202005356
"timestep@1 223960_value_(-0.001, 2.4]",-0.0006375804007985238
timestep@3 220949_InputRoute: Bolus_value_1.0,-0.000637237584485629
"timestep@1 224666_value_No nasal congestion, sniffling",-0.0006368282873775772
timestep@2 224903_value_Serosanguineous,-0.0006358389571974371
"timestep@2 Temperature_value_(36.833, 37.278]",-0.000635726451518179
timestep@0 224017_value_Not applicable,-0.0006348405660577627
timestep@2 224006_value_Clear,-0.0006346413178696646
timestep@0 225845_Dose_value_1.0,-0.000632520202519664
timestep@0 51100_value_LESS THAN 10,-0.0006311863850010667
"timestep@2 224952_value_(2.0, 4.0]",-0.0006310805689432755
"timestep@2 224032: Body, Upper_value_1.0",-0.0006305654503222104
"timestep@1 224687_value_(6.9, 8.0]",-0.0006297543978286694
"timestep@1 224563_value_(1.0, 14.0]",-0.0006290252649000566
"timestep@1 51283_value_(1.1, 1.6]",-0.0006281599598690867
timestep@2 227680_value_1.0,-0.0006267720524808646
"timestep@2 227361_value_(-0.986, 0.00916]",-0.0006266096493264629
"timestep@3 50884_value_(0.5, 0.8]",-0.0006262024668273055
timestep@2 224109_value_Aspen,-0.0006237990279504047
timestep@3 227751_value_On admission,-0.0006235584347884128
timestep@0 223814_value_Mild,-0.0006227509607865636
"timestep@3 224187_value_(0.0389, 0.1]",-0.000622142068228511
"timestep@2 227807_value_(-0.001, 1.0]",-0.000621791090173254
"timestep@1 225944_Rate_value_(1.6666665999999999, 6.666666500000011]",-0.0006214794548469934
"timestep@0 225226_value_(0.0943, 0.134]",-0.0006194056889918139
timestep@2 223792: Repositioned_value_1.0,-0.0006181529745687483
"timestep@1 227580_value_(8.0, 10.0]",-0.000617764787896213
timestep@3 227950_value_1.0,-0.0006176737428895059
"timestep@1 226588_value_(10.0, 20.0]",-0.0006163560787559223
timestep@0 50812_value_NOT INTUBATED,-0.000615581062689453
timestep@2 224013_value_Negative,-0.0006155428989766165
"timestep@2 50904_value_(41.0, 50.0]",-0.0006131315711462277
"timestep@3 221668_Rate_value_(0.008333333399999986, 0.033333334]",-0.0006123939758802536
timestep@1 224001: Renal_value_1.0,-0.0006120700319784432
"timestep@2 225944_Rate_value_(0.8333333099999997, 0.8333333100000001]",-0.0006092638357063141
timestep@0 227681: Hazard-free environment_value_1.0,-0.0006088986632090742
timestep@1 224009_value_Bright Red Blood,-0.0006085988398543141
"timestep@0 224917_value_(5.0, 18.0]",-0.0006073519385197271
"timestep@3 227790_value_(0.0125, 0.0505]",-0.0006068320856271259
timestep@1 227290_value_CVVHDF,-0.0006067623010346288
"timestep@3 50957_value_(0.199, 0.3]",-0.0006065656965232577
"timestep@1 224282_value_(0.134, 31.177]",-0.0006054727608118721
timestep@3 224009_value_Bilious,-0.0006053034572855503
timestep@3 224931: Coccyx_value_1.0,-0.0006049023219178784
"timestep@0 227792_value_(0.0781, 0.123]",-0.0006029481698815341
timestep@0 227681: 1:1 Time with patient_value_1.0,-0.0006019863488228015
timestep@2 224651_value_Frequent,-0.0006007997774481959
timestep@2 227088_value_Outside facility,-0.0006002405151380925
"timestep@2 227537_value_(160.0, 120160.03]",-0.0006001823809652945
"timestep@2 224846_value_(1.0, 1.5]",-0.000598295009434314
timestep@1 223849_value_PSV/SBT,-0.0005966016521845608
timestep@1 224808_value_Wet,-0.0005961759995854141
"timestep@0 225875_Dose_value_(0.999, 80.0]",-0.0005959932330699011
timestep@0 224945_value_Rash,-0.0005948853573380568
"timestep@1 224838_value_(-0.001, 4.3]",-0.0005942277386547101
timestep@2 227473_value_Abdominal,-0.0005933103202694256
timestep@2 223811_value_Mildly Anxious.,-0.0005930466601600277
"timestep@1 224422_value_(15.0, 18.0]",-0.0005929134241474382
timestep@0 223810_value_Palms Moist..,-0.0005928698336754434
"timestep@3 224917_value_(3.0, 5.0]",-0.0005925779425977717
"timestep@3 226375_Amount_value_(3283.0, 9900.0]",-0.0005922865897459735
"timestep@2 50970_value_(3.2, 3.7]",-0.0005921209917071923
timestep@1 224803_value_Bruit No,-0.0005902906148440123
timestep@1 227780_value_Reinforced,-0.0005892021578596482
"timestep@3 226719_value_(-18.632, -7.29]",-0.0005891951863130792
"timestep@0 50983_value_(138.0, 140.0]",-0.0005890269220642223
timestep@1 220048: AF (Atrial Fibrillation)_value_1.0,-0.000588228535739629
timestep@1 224937: Double Guard Ointment_value_1.0,-0.0005881939263608764
"timestep@0 220088_value_(1.7990000000000002, 3.482]",-0.0005874543656193708
timestep@0 224938: Therapeutic Ointment_value_1.0,-0.0005865441665878686
timestep@1 224080_value_Trendelenberg,-0.0005808025900479251
"timestep@0 226561_value_(500.0, 1200.0]",-0.0005797338788845673
"timestep@3 228301_value_Yes (3 or more errors, then Continue)",-0.0005785103818181259
timestep@0 224259_value_Purulent,-0.0005784965900260548
"timestep@2 224673_value_No abdominal complaints, normal bowel sounds",-0.0005783961612190702
"timestep@2 224676_value_No nausea, no vomiting",-0.0005783961612190702
timestep@3 226586_value_Medium,-0.0005783908704160566
timestep@3 51506_value_Cloudy,-0.000578377891449835
timestep@2 227700: Provided distraction_value_1.0,-0.0005782897094791972
timestep@3 227355_value_1.0,-0.0005770472594740145
timestep@3 225988_value_1.0,-0.0005770472594740145
timestep@3 225981_value_1.0,-0.0005770472594740145
timestep@3 225982_value_Normal,-0.0005770472594740145
timestep@3 225339_value_1.0,-0.0005770472594740145
timestep@3 225341_value_Sharp,-0.0005770472594740145
"timestep@3 225342_value_(-0.001, 1.0]",-0.0005770472594740145
timestep@3 225984_value_R Wave,-0.0005770472594740145
timestep@3 225988: Marked_value_1.0,-0.0005770472594740145
timestep@3 225985_value_Colorless,-0.0005770472594740145
timestep@3 225986_value_Central Lumen,-0.0005770472594740145
"timestep@1 225765_value_(0.0126, 0.0271]",-0.000575535577172626
timestep@2 225225: WNL_value_1.0,-0.0005753206143705353
"timestep@0 220088_value_(5.076, 5.828]",-0.0005752245079488586
"timestep@1 50867_value_(67.0, 109.0]",-0.000574113682020313
"timestep@3 221824_Amount_value_(0.299, 1.0]",-0.0005732636826630502
timestep@0 225813_value_Moderate to Severe.,-0.0005725459706067276
"timestep@2 225322_value_(-0.447, 0.0752]",-0.0005713387654488359
"timestep@1 226628_value_(40.0, 91.6]",-0.0005706151174921223
"timestep@0 226724_value_(-62.793, -1.204]",-0.0005704040413425518
timestep@1 224785_value_None,-0.0005697689201833118
"timestep@0 224838_value_(8.8, 18.0]",-0.0005696775535451442
timestep@3 224006_value_Clear,-0.0005696254138670802
timestep@1 224062_value_1.0,-0.0005693850266820071
timestep@1 223921: Tremors_value_1.0,-0.0005683420031042696
"timestep@2 222056_Rate_value_(0.127, 0.219]",-0.0005675898569436612
timestep@0 224973: Excoriated_value_1.0,-0.0005640943130341815
"timestep@0 225830_Rate_value_(0.016501649999999996, 0.01650165]",-0.0005628373458958266
timestep@2 227472_value_Femoral - Left,-0.0005625688760959697
"timestep@2 220074_value_(6.0, 9.0]",-0.0005622764611715366
"timestep@0 225312_value_(72.0, 81.0]",-0.0005589241286104369
"timestep@0 223772_value_(37.999, 63.0]",-0.000558238908554841
timestep@1 224677_value_No Tremor,-0.000557626883365188
timestep@1 224972: Excoriated_value_1.0,-0.0005563785849057699
timestep@2 223934: Absent_value_1.0,-0.0005563365063498036
"timestep@2 50925_value_(2.899, 9.38]",-0.0005563080288031366
timestep@2 51479_value_0-2,-0.0005537467530642708
timestep@3 223791_value_Mild to Moderate.,-0.0005524607056597875
"timestep@3 226137_value_(-0.001, 1.0]",-0.000550788094359643
timestep@2 225813_value_Mild to Moderate.,-0.0005500239409702917
"timestep@3 224032: Leg, Right Lower_value_1.0",-0.0005459679809000977
timestep@0 227782_value_Dry and intact,-0.0005441141717253842
"timestep@3 226597_value_(30.0, 40.0]",-0.0005436546720754359
timestep@1 225005_value_1.0,-0.0005428162901347133
"timestep@2 222042_Rate_value_(0.0533, 0.0866]",-0.0005402554506461391
timestep@0 224009_value_Bright Red Blood,-0.0005401719300071202
"timestep@3 51274_value_(15.2, 17.9]",-0.0005399858638273772
"timestep@1 224032: Arm, Left Upper_value_1.0",-0.0005376472814960059
timestep@3 224904_value_Serosanguineous,-0.0005364107778525292
timestep@3 51079_value_POS,-0.0005362105967584174
"timestep@1 SysBP_value_(103.0, 115.0]",-0.0005354868986631481
"timestep@2 224838_value_(-0.001, 4.3]",-0.0005354683835884851
"timestep@0 225766_value_(0.0923, 31.053]",-0.0005341996615047716
timestep@3 223782: Nagging_value_1.0,-0.0005336757445470909
timestep@1 225866_Dose_value_1.0,-0.0005333643995596808
timestep@1 225866_value_1.0,-0.0005333643995596808
"timestep@1 224330_value_(1.2, 2.4]",-0.0005332950573319674
"timestep@0 227717_value_(54.0, 60.0]",-0.0005329693440210621
"timestep@1 225321_value_(0.1, 0.749]",-0.000532622014823236
timestep@3 221824_value_1.0,-0.0005319659282582907
timestep@2 224073: Incentive Spirometry_value_1.0,-0.0005291816766222257
timestep@3 224958: Not assessed_value_1.0,-0.0005286055701716208
timestep@2 51266_value_NORMAL,-0.000528474007057543
timestep@0 227948: None_value_1.0,-0.0005280123187313677
timestep@3 223994_value_H20 seal,-0.0005276755995663132
timestep@3 223811_value_Moderate Anxiety....,-0.0005275407436262431
timestep@0 228402: Nausea_value_1.0,-0.0005272444952541292
timestep@3 224982_value_No,-0.0005263283528081421
timestep@3 224989_value_No,-0.0005263283528081421
"timestep@2 50907_value_(123.0, 149.0]",-0.0005259093649913928
timestep@0 227969: Medication offered_value_1.0,-0.0005258399241786185
"timestep@1 51099_value_(0.099, 0.3]",-0.00052540206166898
timestep@1 225029: Dry and intact_value_1.0,-0.0005248816502218355
timestep@1 223784: Wound_value_1.0,-0.000524564940161701
"timestep@0 225378_value_(0.0285, 0.308]",-0.0005241343046845425
timestep@1 224259_value_Purulent,-0.0005234745112733297
"timestep@0 DiaBP_min_(59.0, 67.0]",-0.0005229436028756431
"timestep@3 51279_value_(4.19, 7.25]",-0.0005226298258649882
timestep@1 225013_value_Not assessed,-0.0005218910111838265
timestep@2 228229_value_N/A - pt to remain on neuromuscular blockade,-0.0005202682544643073
"timestep@1 226369_Amount_value_(718.6, 3093.0]",-0.0005202380562363652
timestep@0 227550_value_1.0,-0.0005198885641753743
"timestep@0 224930: Knee, Right_value_1.0",-0.0005198132278545087
"timestep@1 225117_value_(-0.001, 1.0]",-0.0005173905977023835
"timestep@3 50882_value_(20.0, 23.0]",-0.0005172501823962723
timestep@3 227681: Hazard-free environment_value_1.0,-0.0005168546152060381
timestep@1 228409_value_Full resistance,-0.0005167588999037503
timestep@2 227684: Lines and tubes concealed_value_1.0,-0.0005163489739114956
timestep@1 227665: Reapplied_value_1.0,-0.0005157677248079586
timestep@0 227472_value_Facial,-0.0005149321333451189
timestep@0 228010_value_Grade 0,-0.0005147356517340799
"timestep@0 225152_Amount_value_(299.999, 2000.0]",-0.0005136841431867177
timestep@3 224789_value_Gravity,-0.0005131629950590466
timestep@3 228296_value_Hydromorphone 20mg / 100mL,-0.0005130098808231297
timestep@3 223794_value_Not applicable,-0.000512765950078894
timestep@3 227969: Bed locked in low position_value_1.0,-0.0005123139610815011
timestep@3 224947_value_Pressure ulcer,-0.0005118614146165743
timestep@3 224058_value_Very Poor,-0.0005078720926570408
timestep@2 223989_value_Insp Wheeze,-0.0005076784347361827
"timestep@0 226606_value_(12.0, 20.0]",-0.0005075964265750139
timestep@3 226105: Sleeping_value_1.0,-0.0005075924504414952
timestep@1 223982_value_Dusky,-0.0005067425145170315
timestep@3 226480_value_Rare,-0.0005058753788546615
timestep@1 227667: Riker > or = to 3_value_1.0,-0.0005051426339269382
"timestep@0 224411_value_(3.0, 10.0]",-0.0005050194353349502
timestep@0 224833: Unable to perform RSBI_value_1.0,-0.000503965766266781
timestep@0 224833_value_1.0,-0.000503965766266781
"timestep@2 226571_value_(200.0, 2000.0]",-0.0005037103375435182
"timestep@1 225318_value_(0.123, 1.036]",-0.0005033832691736889
"timestep@2 224951_value_(4.0, 20.0]",-0.0005025657928220457
"timestep@3 226892_value_(-0.001, 1.0]",-0.0005016081608950604
"timestep@0 224838_value_(18.0, 25.0]",-0.0005015705355388274
"timestep@3 50882_value_(25.0, 27.0]",-0.0005015624310360542
"timestep@0 223772_value_(69.0, 75.8]",-0.0005010596234740249
timestep@2 227533_value_1.0,-0.0004993795147943804
"timestep@1 224930: Hip, Right_value_1.0",-0.000499059040894546
LANGUAGE_value:CAMB,-0.0004985769224967848
"timestep@2 226889_value_(-0.001, 1.0]",-0.0004978232162791908
timestep@2 225231: Bleeding_value_1.0,-0.0004975075434267874
"timestep@2 50885_value_(0.8, 2.0]",-0.0004966547938761845
"timestep@1 224287_value_(0.013, 0.043]",-0.0004960934519492609
"timestep@3 224032: Thigh, Right_value_1.0",-0.0004955133222063401
timestep@3 226543_value_Muslim,-0.0004952043205465125
timestep@1 225004_value_1.0,-0.0004947793133628349
timestep@0 228405_value_Abnormal flexion,-0.0004929137414577955
timestep@0 224032: Chest Tube #2_value_1.0,-0.0004899262358406582
timestep@2 223938_value_Weak Palpable,-0.00048799251446314415
timestep@2 223949_value_Weak Palpable,-0.00048799251446314415
"timestep@1 223835_value_(50.0, 60.0]",-0.0004875920790938111
timestep@2 227965: Sitters_value_1.0,-0.0004873944778149065
timestep@0 227751_value_Post line placement,-0.0004860398763531823
"timestep@3 50861_value_(-0.001, 16.0]",-0.0004859228582199186
timestep@3 224439_value_Right Anterior,-0.0004845497483103694
"timestep@3 50907_value_(56.999, 123.0]",-0.0004836842054363834
timestep@1 224017_value_Not applicable,-0.00048308017031376026
timestep@3 224121_value_Infiltrated,-0.00048269435244685895
timestep@1 225135: Addiction Nurse_value_1.0,-0.0004825073822078966
"timestep@1 224421_value_(377.6, 464.2]",-0.0004804878316131774
timestep@0 224012: Fecal Incont bag_value_1.0,-0.00048031499622880894
timestep@0 226713_value_Small,-0.0004795553455052018
timestep@3 223784: Sitting Up_value_1.0,-0.00047665865458377827
timestep@0 224677_value_No Tremor,-0.00047446366600458736
"timestep@1 51244_value_(11.8, 18.1]",-0.00047423504908264034
timestep@0 51514_value_NEG,-0.00047393624861933855
timestep@0 227694_Dose_value_1.0,-0.0004734225002014845
timestep@2 225973_value_1.0,-0.00047307822634723375
timestep@0 225444_value_1.0,-0.0004720204779354995
"timestep@2 224183_value_(-0.734, 0.0225]",-0.00047092494016466054
timestep@2 225813_value_Worst,-0.0004702865382195937
timestep@0 224076: Vision Impaired_value_1.0,-0.00046973995646471347
timestep@2 225230_value_Clotted Off,-0.00046955712593892596
timestep@1 51519_value_RARE,-0.0004685285745470559
timestep@3 227088_value_Home,-0.00046823910965212333
timestep@1 226381_value_Divored,-0.0004668487459087091
timestep@0 224114_value_Right Leg,-0.00046603209222169855
"timestep@1 224951_value_(2.0, 4.0]",-0.00046595965461092276
"timestep@0 50956_value_(103.8, 6095.0]",-0.0004614318882455596
"timestep@0 225221_value_(0.101, 0.135]",-0.00046106035374731454
"timestep@0 225226_value_(0.134, 0.159]",-0.0004604710002694569
"timestep@0 225221_value_(0.135, 0.161]",-0.0004604710002694569
"timestep@0 225316_value_(0.132, 0.156]",-0.0004604710002694569
timestep@0 223819_value_Very Mild,-0.00045991901230598223
"timestep@0 50815_value_(2.0, 4.0]",-0.0004577020006885011
timestep@3 224642_value_Blood,-0.0004570616602782643
timestep@3 225234_value_1.0,-0.0004569871957712318
"timestep@0 SysBP_mean_(143.0, 63613.995]",-0.00045553613542227174
timestep@0 223825_value_Yes,-0.00045496970174783085
"timestep@3 224878_value_(0.0455, 0.0963]",-0.00045442551625929947
"timestep@0 50904_value_(50.0, 61.2]",-0.0004521381158604492
timestep@0 224740: No Spon Resp_value_1.0,-0.0004509936012043085
timestep@0 223782: Radiating_value_1.0,-0.0004499601340003121
timestep@2 51493_value_6-10,-0.0004498111332607697
"timestep@3 226561_value_(200.0, 300.0]",-0.0004488455419415685
timestep@0 225820_value_1.0,-0.0004487655306954388
timestep@3 224000_value_Packed,-0.0004486305093622904
"timestep@2 221794_Rate_value_(0.167, 0.25]",-0.0004483533609311051
timestep@3 224959: Black_value_1.0,-0.00044749128366106084
timestep@1 223907_value_6mm,-0.0004474129592999543
"timestep@3 223960_value_(2.4, 4.0]",-0.0004472073685095446
timestep@2 224848: Clean and Dry_value_1.0,-0.00044651753487854375
timestep@1 222051_value_1.0,-0.0004459900552471387
timestep@1 226368_value_1.0,-0.0004459568587192866
"timestep@3 223958_value_(2.5, 4.0]",-0.0004456761145991439
"timestep@1 226632_value_(1000.0, 2800.0]",-0.00044506241368917203
timestep@3 227948: Hand mitts_value_1.0,-0.00044502113362022077
timestep@0 224085: Slide Board_value_1.0,-0.0004449082755214718
"timestep@1 50956_value_(103.8, 6095.0]",-0.0004449046612444426
"timestep@0 227580_value_(15.0, 24.0]",-0.0004448246973340492
"timestep@2 224296_value_(0.0554, 0.106]",-0.00044406281060894786
timestep@3 224939: Therapeutic Ointment_value_1.0,-0.00044400939477553614
"timestep@1 50878_value_(21.0, 31.0]",-0.0004437079672148476
timestep@1 225798_InputRoute: Non Iv Meds_value_1.0,-0.00044340318655936093
"timestep@0 226571_value_(100.0, 200.0]",-0.00044323188377238946
timestep@3 223810_value_Beads/Forehead,-0.0004428662593733592
timestep@1 224114_value_Left Leg,-0.0004423350289899931
timestep@0 225853_Dose_value_1.0,-0.0004421637533039283
timestep@0 225853_value_1.0,-0.0004421637533039283
timestep@0 224038: Xeroform_value_1.0,-0.0004416577391386521
timestep@1 227780_value_Not assessed,-0.00044152210017738767
timestep@0 225155_value_1.0,-0.00044102821156316775
timestep@0 223783: Mediastinal_value_1.0,-0.0004392977762637429
timestep@1 51233_value_NORMAL,-0.00043832120012920583
"timestep@3 224330_value_(5.0, 175.0]",-0.00043775031841376675
"timestep@0 224753_value_(0.7, 1.0]",-0.00043562477573862754
"timestep@1 227522_Rate_value_(0.4166666599999999, 0.8333333099999999]",-0.0004355078504631413
timestep@2 227681: Pain evaluated and treated_value_1.0,-0.00043305264888606685
"timestep@0 228410_value_Muscle contraction, but no movement",-0.0004328917548127386
timestep@1 50942_value_NEGATIVE,-0.0004315748695616957
timestep@3 224944_value_Abrasion,-0.0004299897722602688
timestep@1 225233_value_Infiltrated,-0.00042989290526663896
timestep@3 226544_value_Cantonese,-0.00042987460207933204
timestep@1 224012: Bedpan_value_1.0,-0.0004295257645729456
timestep@1 226544_value_Portuguese,-0.0004292986313242989
"timestep@0 226372_Amount_value_(49.999, 450.0]",-0.0004262699765382078
timestep@2 227687_value_Current use or use within 1 month of admission,-0.00042503607536137957
timestep@0 227958: Mobility aides within reach_value_1.0,-0.0004231092986949536
"timestep@0 225153_Rate_value_(0.124, 1.0]",-0.0004220980946276464
timestep@0 228302_value_Yes,-0.0004215489207920931
timestep@3 227127_value_Medial ,-0.00041944291295346913
timestep@2 224906_value_None,-0.0004186767958694576
"timestep@1 224422_value_(-0.001, 15.0]",-0.00041718867909397954
"timestep@0 225799_Amount_value_(120.0, 4000.0]",-0.0004160788059047952
"timestep@0 224752_value_(1.0, 1.4]",-0.0004157818816691375
"timestep@0 224753_value_(0.5, 0.7]",-0.0004157818816691375
"timestep@0 223960_value_(4.0, 6.0]",-0.0004157818816691375
"timestep@2 225354_value_(-0.418, 0.0677]",-0.00041552044390187246
"timestep@0 226329_value_(-0.001, 35.7]",-0.00041489785912424777
timestep@1 223814_value_Moderate,-0.000414668055698034
timestep@2 224040: Open_value_1.0,-0.0004145262357183619
timestep@2 225813_value_Mild to Moderate,-0.0004135785321034898
timestep@0 227341_value_No,-0.00041356975362124524
"timestep@3 220952_Amount_value_(12.499, 25.0]",-0.000413319823300023
"timestep@3 226628_value_(328.0, 4665.0]",-0.0004131904818467236
"timestep@0 50884_value_(1.4, 2.2]",-0.0004124323414151987
timestep@1 225135: Pain Services_value_1.0,-0.00041095140732703376
timestep@2 223759: Droplet_value_1.0,-0.0004103157802716906
timestep@0 223817_value_Moderate Rigidity/restlessness.....,-0.00040798424910736024
"timestep@2 228298_value_No, at goal RASS",-0.00040783913070643153
"timestep@3 225128_value_(-0.691, 31.096]",-0.0004077574233469309
timestep@1 225430_value_1.0,-0.00040741279512671524
"timestep@0 225353_value_(0.128, 0.162]",-0.0004059619126816067
timestep@0 224414_value_Thumb Twitches ,-0.0004059619126816067
"timestep@0 225351_value_(0.124, 0.162]",-0.0004059619126816067
"timestep@0 225356_value_(0.124, 0.161]",-0.0004059619126816067
"timestep@3 51254_value_(3.3, 4.5]",-0.00040560508057437927
"timestep@0 223258_Amount_value_(2.0, 3.0]",-0.0004054802295287091
timestep@2 224065_value_Circulation Adequate,-0.0004054226989263325
"timestep@1 224755_value_(10.0, 14.6]",-0.00040431135626689405
"timestep@0 225765_value_(-0.767, 0.0126]",-0.00040422858399863604
"timestep@3 50883_value_(2.54, 4.92]",-0.0004015829339365159
timestep@3 227700: Provided distraction_value_1.0,-0.0004002910152697032
timestep@1 227684: Pain evaluated and treated_value_1.0,-0.00039919481372477356
timestep@3 224073: Smoking_value_1.0,-0.0003990356706793276
timestep@1 225005: Not assessed_value_1.0,-0.0003983107909653222
timestep@2 226370_value_1.0,-0.0003972752705665137
"timestep@3 224917_value_(5.0, 18.0]",-0.00039636957290841064
timestep@0 224987_value_No,-0.00039389264274653467
timestep@1 224040: Not assessed_value_1.0,-0.00039363077421786534
timestep@2 224064_value_Both Arms,-0.00039232045614864716
timestep@2 221468_InputRoute: Drug Push_value_1.0,-0.00039083425966522124
timestep@1 224068_value_1.0,-0.0003908117420556545
timestep@2 224006_value_Brown,-0.0003890453806339749
timestep@3 225234: Erythematous_value_1.0,-0.00038726229039248727
timestep@0 225234: Oozing_value_1.0,-0.0003868214360356623
"timestep@1 226140_value_(-0.001, 1.0]",-0.00038638499243606413
timestep@3 223821_value_Cannot do additions and is uncertain of date,-0.00038614847286384596
timestep@3 223781_value_No,-0.0003849022553642437
timestep@3 224028_value_Flushed,-0.0003841866083663157
"timestep@3 220061_value_(22.0, 26.0]",-0.000383992661881376
"timestep@3 51249_value_(33.4, 34.1]",-0.00038377638582385296
timestep@0 227756_value_Not applicable,-0.00037929557163739566
timestep@0 51296_value_OCCASIONAL,-0.00037914942119754804
timestep@0 223849_value_PSV/SBT,-0.0003774229790213805
timestep@2 223258_InputRoute: Drug Push_value_1.0,-0.0003769345763996193
timestep@0 224093_value_Reverse T-berg,-0.00037653205229792034
"timestep@0 226561_value_(300.0, 500.0]",-0.00037517068189789896
timestep@2 224017_value_Not applicable,-0.00037498526760165957
timestep@3 50942_value_NEGATIVE,-0.00037487446160537673
timestep@2 227472_value_Leg - Lower Left,-0.0003738610354711857
"timestep@2 224754_value_(7.0, 12.0]",-0.0003737057449329697
timestep@1 223783: Left Leg_value_1.0,-0.00037293177793630545
"timestep@2 225762_value_(0.0396, 0.0964]",-0.00037265730332998036
timestep@2 225024_value_Ace Wrap,-0.00037159542574675627
"timestep@0 224676_value_No nausea, no vomiting",-0.0003714309958502258
"timestep@2 50882_value_(25.0, 27.0]",-0.0003708856765507851
"timestep@3 228411_value_Movement, but not against gravity",-0.0003707296709252781
